# #stocks, #noise, #price, #walk, #kn, #action
4576,-167,0.08000000000000006,141,44,buy
4408,-4,0.10400000000000008,-26,-124,buy
4400,-143,0.10500000000000008,-30,-132,buy
4257,-145,0.12500000000000008,-173,-275,buy
4110,185,0.1470000000000001,-318,-422,sell
4303,-135,-0.012000000000000025,-133,-229,buy
4157,-104,0.016999999999999987,-268,-375,buy
4048,52,0.1560000000000001,-372,-484,sell
4106,-94,0.0029999999999999792,-320,-426,buy
4011,10,0.032,-414,-521,sell
4021,-31,0.01999999999999999,-404,-511,buy
3988,16,0.04100000000000001,-435,-544,sell
4008,43,0.023999999999999994,-419,-524,sell
4055,57,0.012999999999999984,-376,-477,sell
4131,15,0.0009999999999999792,-319,-401,sell
4150,-26,-0.0010000000000000208,-304,-382,buy
4123,62,0.004999999999999979,-330,-409,sell
4185,36,-0.004000000000000021,-268,-347,sell
4224,-120,-0.008000000000000021,-232,-308,buy
4098,25,0.017999999999999988,-352,-434,sell
4123,103,0.005999999999999979,-327,-409,sell
4228,-208,-0.009000000000000022,-224,-304,buy
4019,-98,0.04400000000000001,-432,-513,buy
3921,17,0.17500000000000013,-530,-611,sell
3947,-73,0.010999999999999982,-513,-585,buy
3872,-71,0.04000000000000001,-586,-660,buy
3794,50,0.19600000000000015,-657,-738,sell
3851,37,0.010999999999999982,-607,-681,sell
3894,106,0.004999999999999979,-570,-638,sell
4002,-67,-0.003000000000000021,-464,-530,buy
3931,63,0.011999999999999983,-531,-601,sell
3995,-259,-0.002000000000000021,-468,-537,buy
3736,-162,0.20800000000000016,-727,-796,buy
3573,-100,0.2420000000000002,-889,-959,buy
3473,168,0.2670000000000002,-989,-1059,sell
3641,-63,0.013999999999999957,-821,-891,buy
3578,-93,0.03999999999999998,-884,-954,buy
3484,162,0.2600000000000002,-977,-1048,sell
3659,-17,0.012999999999999956,-815,-873,buy
3638,-70,0.024999999999999967,-832,-894,buy
3557,39,0.05099999999999999,-902,-975,sell
3602,-43,0.023999999999999966,-863,-930,buy
3557,282,0.05099999999999999,-906,-975,sell
3851,-39,-0.0020000000000000486,-624,-681,buy
3810,49,0.006999999999999952,-663,-722,sell
3867,-26,-0.0030000000000000486,-614,-665,buy
3836,302,0.0039999999999999515,-640,-696,sell
4142,-116,-0.026000000000000065,-338,-390,buy
4018,46,0.0029999999999999515,-454,-514,sell
4065,20,-0.007000000000000049,-408,-467,sell
4086,-76,-0.012000000000000052,-388,-446,buy
4006,-153,0.0049999999999999515,-464,-526,buy
3853,147,0.14100000000000007,-617,-679,sell
4000,138,-0.007000000000000049,-470,-532,sell
4142,-80,-0.026000000000000065,-332,-390,buy
4058,-41,-0.0010000000000000486,-412,-474,buy
4011,-19,0.0039999999999999515,-453,-521,buy
3982,-33,0.008999999999999952,-472,-550,buy
3940,167,0.01799999999999996,-505,-592,sell
4118,-14,-0.017000000000000057,-338,-414,buy
4104,-105,-0.00900000000000005,-352,-428,buy
3998,-69,0.007999999999999952,-457,-534,buy
3923,39,0.020999999999999963,-526,-609,sell
3963,-58,0.0049999999999999515,-487,-569,buy
3904,-41,0.02699999999999997,-545,-628,buy
3861,18,0.14000000000000007,-586,-671,sell
3880,69,0.008999999999999952,-568,-652,sell
3953,-30,-0.0010000000000000486,-499,-579,buy
3922,38,0.0059999999999999516,-529,-610,sell
3961,-98,-0.0020000000000000486,-491,-571,buy
3853,-130,0.020999999999999963,-589,-679,buy
3719,-146,0.1880000000000001,-719,-813,buy
3568,-249,0.23100000000000015,-865,-964,buy
3314,3,0.3100000000000002,-1114,-1218,sell
3322,11,0.03799999999999998,-1111,-1210,sell
3341,8,0.035999999999999976,-1100,-1191,sell
3351,-125,0.034999999999999976,-1092,-1181,buy
3226,170,0.33900000000000025,-1217,-1306,sell
3407,235,0.02799999999999997,-1047,-1125,sell
3642,-7,0.009999999999999953,-812,-890,buy
3633,213,0.01699999999999996,-819,-899,sell
3852,47,-0.004000000000000049,-606,-680,sell
3907,-70,-0.008000000000000049,-559,-625,buy
3833,-46,0.006999999999999952,-629,-699,buy
3781,-205,0.01799999999999996,-675,-751,buy
3571,191,0.22400000000000014,-880,-961,sell
3769,144,0.0019999999999999515,-689,-763,sell
3919,-49,-0.00900000000000005,-545,-613,buy
3868,-153,0.0029999999999999515,-594,-664,buy
3712,58,0.04199999999999998,-747,-820,sell
3773,-22,0.01599999999999996,-689,-759,buy
3750,136,0.02899999999999997,-711,-782,sell
3889,86,-0.0030000000000000486,-575,-643,sell
3992,-68,-0.014000000000000054,-489,-540,buy
3918,63,0.0029999999999999515,-557,-614,sell
3986,-3,-0.012000000000000052,-494,-546,buy
3980,208,-0.006000000000000049,-497,-552,sell
4198,116,-0.03000000000000007,-289,-334,sell
4317,73,-0.04000000000000008,-173,-215,sell
4393,135,-0.04700000000000008,-100,-139,sell
4529,216,-0.060000000000000095,35,-3,sell
4751,13,-0.08300000000000012,251,219,sell
4765,-11,-0.08500000000000012,264,233,buy
4752,26,-0.05600000000000009,253,220,sell
4784,-83,-0.08700000000000012,279,252,buy
4689,42,-0.013000000000000053,196,157,sell
4732,98,-0.03300000000000007,238,200,sell
4834,-2,-0.09300000000000012,336,302,buy
4827,-52,-0.0640000000000001,334,295,buy
4767,-37,-0.016000000000000056,282,235,buy
4716,25,-0.0010000000000000486,245,184,sell
4742,-154,-0.00900000000000005,270,210,buy
4587,244,0.02699999999999997,116,55,sell
4837,-111,-0.029000000000000067,360,305,buy
4720,-183,-4.85722573273506e-17,249,188,buy
4535,134,0.04099999999999998,66,3,sell
4682,-36,-4.85722573273506e-17,200,150,buy
4645,46,0.009999999999999953,164,113,sell
4693,-164,-0.0020000000000000486,210,161,buy
4522,-36,0.043999999999999984,46,-10,buy
4486,-71,0.05399999999999999,10,-46,buy
4407,74,0.07400000000000001,-61,-125,sell
4482,-51,0.019999999999999962,13,-50,buy
4425,48,0.05099999999999999,-38,-107,sell
4478,-22,0.021999999999999964,10,-54,buy
4455,268,0.03899999999999998,-12,-77,sell
4726,22,-0.05700000000000009,256,194,sell
4750,-130,-0.0660000000000001,278,218,buy
4619,-32,-0.006000000000000049,148,87,buy
4587,178,-4.85722573273506e-17,116,55,sell
4771,-85,-0.0720000000000001,294,239,buy
4686,-122,-0.01900000000000006,209,154,buy
4558,90,0.013999999999999957,87,26,sell
4651,-6,-0.005000000000000049,177,119,buy
4641,30,-0.0020000000000000486,171,109,sell
4671,-151,-0.00900000000000005,201,139,buy
4519,67,0.025999999999999968,50,-13,sell
4596,-83,0.0029999999999999515,117,64,buy
4506,-108,0.02899999999999997,34,-26,buy
4394,93,0.07700000000000001,-74,-138,sell
4493,-56,0.014999999999999958,19,-39,buy
4437,-53,0.03799999999999998,-37,-95,buy
4384,57,0.07900000000000001,-90,-148,sell
4444,37,0.02799999999999997,-33,-88,sell
4489,79,0.013999999999999957,4,-43,sell
4573,1,-0.007000000000000049,83,41,sell
4585,-29,-0.013000000000000053,84,53,buy
4554,52,-0.0020000000000000486,55,22,sell
4618,-80,-0.01900000000000006,107,86,buy
4535,106,0.0009999999999999514,27,3,sell
4643,154,-0.028000000000000067,133,111,sell
4804,66,-0.08200000000000011,287,272,sell
4873,62,-0.09700000000000013,353,341,sell
4936,-8,-0.10500000000000013,415,404,buy
4928,-43,-0.05500000000000009,407,396,buy
4885,-40,-0.013000000000000053,364,353,buy
4831,18,-0.0010000000000000486,324,299,sell
4849,-146,-0.006000000000000049,342,317,buy
4699,-268,0.022999999999999965,196,167,buy
4424,-56,0.08000000000000002,-72,-108,buy
4366,-73,0.09400000000000003,-128,-166,buy
4288,-101,0.10700000000000004,-201,-244,buy
4187,104,0.12500000000000006,-302,-345,sell
4306,-16,-0.0030000000000000486,-198,-226,buy
4285,125,0.0019999999999999515,-214,-247,sell
4414,-25,-0.01900000000000006,-89,-118,buy
4385,76,-0.006000000000000049,-114,-147,sell
4463,141,-0.028000000000000067,-38,-69,sell
4608,-24,-0.05200000000000009,103,76,buy
4579,7,-0.027000000000000066,79,47,sell
4586,-52,-0.038000000000000075,86,54,buy
4534,15,-0.016000000000000056,34,2,sell
4550,-72,-0.027000000000000066,49,18,buy
4477,133,-0.0030000000000000486,-23,-55,sell
4614,-6,-0.04400000000000008,110,82,buy
4607,100,-0.03100000000000007,104,75,sell
4710,-40,-0.0690000000000001,204,178,buy
4664,92,-0.03400000000000007,164,132,sell
4760,-88,-0.07500000000000011,256,228,buy
4663,11,-0.016000000000000056,168,131,sell
4674,-30,-0.024000000000000063,179,142,buy
4643,85,-0.011000000000000051,149,111,sell
4731,17,-0.04200000000000008,234,199,sell
4751,-26,-0.05200000000000009,251,219,buy
4722,-40,-0.027000000000000066,225,190,buy
4680,68,-0.017000000000000057,185,148,sell
4751,113,-0.05200000000000009,253,219,sell
4866,123,-0.09300000000000012,366,334,sell
4993,17,-0.11200000000000014,489,461,sell
5010,-58,-0.11400000000000014,506,478,buy
4952,-25,-0.007000000000000049,448,420,buy
4915,79,-0.0010000000000000486,423,383,sell
4996,110,-0.023000000000000062,502,464,sell
5106,-235,-0.12700000000000014,612,574,buy
4861,-149,0.021999999999999978,377,329,buy
4711,-76,0.047,228,179,buy
4630,37,0.06000000000000001,152,98,sell
4672,-33,0.030999999999999986,189,140,buy
4639,-11,0.05700000000000001,156,107,buy
4623,-145,0.06100000000000001,145,91,buy
4477,-81,0.08400000000000003,0,-55,buy
4387,-129,0.09900000000000005,-81,-145,buy
4250,280,0.12000000000000006,-210,-282,sell
4531,-185,-0.030000000000000054,70,-1,buy
4344,-7,0.010999999999999968,-115,-188,buy
4327,1,0.01399999999999997,-122,-205,sell
4328,-75,0.010999999999999968,-121,-204,buy
4250,-166,0.12000000000000006,-196,-282,buy
4077,-37,0.14800000000000008,-362,-455,buy
4036,6,0.15600000000000008,-399,-496,sell
4053,126,0.009999999999999953,-393,-479,sell
4189,4,-0.005000000000000049,-267,-343,sell
4203,-130,-0.007000000000000049,-263,-329,buy
4072,-5,0.01899999999999996,-393,-460,buy
4062,184,0.020999999999999963,-398,-470,sell
4247,239,-0.013000000000000053,-214,-285,sell
4490,14,-0.04100000000000008,25,-42,sell
4509,-6,-0.04300000000000008,39,-23,buy
4502,27,-0.03100000000000007,33,-30,sell
4537,-129,-0.04700000000000008,60,5,buy
4403,-78,-0.0030000000000000486,-69,-129,buy
4320,122,0.011999999999999955,-147,-212,sell
4448,174,-0.014000000000000054,-25,-84,sell
4635,-108,-0.059000000000000094,149,103,buy
4526,-10,-0.012000000000000052,41,-6,buy
4510,-76,-0.00900000000000005,31,-22,buy
4434,97,0.0049999999999999515,-45,-98,sell
4531,-91,-0.015000000000000055,52,-1,buy
4434,115,0.0049999999999999515,-39,-98,sell
4550,-123,-0.01900000000000006,76,18,buy
4426,14,0.0059999999999999516,-47,-106,sell
4442,116,0.0009999999999999514,-33,-90,sell
4570,-24,-0.023000000000000062,83,38,buy
4546,28,-0.01000000000000005,59,14,sell
4575,-9,-0.027000000000000066,87,43,buy
4565,205,-0.017000000000000057,78,33,sell
4770,100,-0.07700000000000011,283,238,sell
4880,182,-0.09300000000000012,383,348,sell
5066,-200,-0.11900000000000015,565,534,buy
4865,-145,0.01699999999999996,365,333,buy
4719,70,0.04099999999999998,220,187,sell
4792,60,0.011999999999999955,290,260,sell
4866,182,-4.85722573273506e-17,350,334,sell
5052,74,-0.10800000000000014,532,520,sell
5128,-54,-0.13100000000000014,606,596,buy
5071,18,-0.0020000000000000347,552,539,sell
5090,-32,-0.009000000000000036,570,558,buy
5049,58,-3.469446951953614e-17,538,517,sell
5112,-96,-0.017000000000000043,596,580,buy
5012,113,0.003999999999999965,500,480,sell
5133,-88,-0.022000000000000047,613,601,buy
5038,93,0.0009999999999999653,525,506,sell
5133,210,-0.022000000000000047,618,601,sell
5343,-59,-0.16000000000000017,828,811,buy
5281,-124,-0.0030000000000000348,769,749,buy
5157,-117,0.008999999999999966,645,625,buy
5031,-104,0.021999999999999978,528,499,buy
4927,28,0.03599999999999999,424,395,sell
4956,84,0.018999999999999975,452,424,sell
5051,-8,0.0009999999999999653,536,519,buy
5042,179,0.003999999999999965,528,510,sell
5229,-115,-0.10700000000000012,707,697,buy
5113,161,-3.469446951953614e-17,592,581,sell
5278,77,-0.04400000000000007,753,746,sell
5357,171,-0.16200000000000017,830,825,sell
5538,9,-0.1900000000000002,1001,1006,sell
5551,37,-0.1920000000000002,1010,1019,sell
5588,127,-0.2000000000000002,1047,1056,sell
5719,77,-0.22400000000000023,1174,1187,sell
5800,-47,-0.24400000000000024,1251,1268,buy
5746,-133,-0.018000000000000044,1204,1214,buy
5613,131,-0.007000000000000035,1071,1081,sell
5745,-83,-0.22100000000000022,1202,1213,buy
5661,112,-0.012000000000000038,1119,1129,sell
5775,50,-0.07100000000000009,1231,1243,sell
5829,30,-0.2500000000000002,1281,1297,sell
5861,-5,-0.2560000000000002,1311,1329,buy
5844,-33,-0.026000000000000023,1306,1312,buy
5808,50,-0.02200000000000002,1273,1276,sell
5860,-94,-0.05300000000000005,1323,1328,buy
5766,-30,-0.018000000000000016,1229,1234,buy
5730,71,-0.015000000000000013,1199,1198,sell
5802,-156,-0.04800000000000004,1270,1270,buy
5636,35,-0.008000000000000007,1114,1104,sell
5671,89,-0.02300000000000002,1149,1139,sell
5761,-153,-0.05900000000000005,1238,1229,buy
5602,4,-0.005000000000000007,1085,1070,sell
5608,55,-0.010000000000000009,1089,1076,sell
5671,50,-0.028000000000000025,1144,1139,sell
5724,-62,-0.04300000000000004,1194,1192,buy
5659,-192,-0.016000000000000014,1132,1127,buy
5460,-1,0.003999999999999993,940,928,buy
5446,5,0.004999999999999993,939,914,sell
5451,23,0.002999999999999993,944,919,sell
5479,-47,-0.002000000000000007,967,947,buy
5428,14,0.006999999999999993,920,896,sell
5442,-137,0.001999999999999993,934,910,buy
5298,154,0.018000000000000002,797,766,sell
5454,76,-0.014000000000000012,951,922,sell
5533,5,-0.038000000000000034,1027,1001,sell
5546,178,-0.04400000000000004,1032,1014,sell
5727,-156,-0.2180000000000002,1210,1195,buy
5557,-129,-0.003000000000000007,1054,1025,buy
5424,-113,0.006999999999999993,925,892,buy
5311,99,0.017,812,779,sell
5417,29,-0.005000000000000007,911,885,sell
5457,116,-0.01200000000000001,940,925,sell
5577,35,-0.16200000000000014,1056,1045,sell
5612,42,-0.17600000000000016,1091,1080,sell
5658,-63,-0.19000000000000017,1133,1126,buy
5584,222,-0.008000000000000007,1070,1052,sell
5812,-59,-0.24200000000000021,1292,1280,buy
5749,-2,-0.017000000000000015,1233,1217,buy
5736,-87,-0.016000000000000014,1231,1204,buy
5648,143,-0.009000000000000008,1144,1116,sell
5793,146,-0.2330000000000002,1287,1261,sell
5942,-119,-0.27700000000000025,1433,1410,buy
5813,30,-0.020000000000000018,1314,1281,sell
5845,31,-0.039000000000000035,1344,1313,sell
5876,-21,-0.05300000000000005,1375,1344,buy
5855,77,-0.03200000000000003,1354,1323,sell
5934,-53,-0.27400000000000024,1431,1402,buy
5872,-4,-0.026000000000000023,1378,1340,buy
5859,117,-0.02400000000000002,1374,1327,sell
5977,30,-0.28600000000000025,1491,1445,sell
6014,-136,-0.29400000000000026,1521,1482,buy
5873,-223,-0.02300000000000002,1385,1341,buy
5640,-116,-0.004000000000000007,1162,1108,buy
5504,-257,0.003999999999999993,1046,972,buy
5240,231,0.024000000000000007,789,708,sell
5477,253,-0.029000000000000026,1020,945,sell
5731,197,-0.2150000000000002,1273,1199,sell
5930,34,-0.27400000000000024,1470,1398,sell
5968,-233,-0.28300000000000025,1504,1436,buy
5733,-108,-0.013000000000000012,1271,1201,buy
5613,131,-0.003000000000000007,1163,1081,sell
5750,-53,-0.04400000000000004,1294,1218,buy
5693,-253,-0.018000000000000016,1241,1161,buy
5431,-81,0.009999999999999995,988,899,buy
5350,167,0.016,907,818,sell
5528,-16,-0.019000000000000017,1074,996,buy
5510,-79,-0.009000000000000008,1058,978,buy
5431,-123,0.002999999999999993,979,899,buy
5307,-41,0.019000000000000003,856,775,buy
5263,67,0.022000000000000006,815,731,sell
5338,13,0.000999999999999993,882,806,sell
5360,-198,-0.001000000000000007,895,828,buy
5161,-40,0.030000000000000013,697,629,buy
5109,-27,0.03500000000000002,657,577,buy
5076,-246,0.03800000000000002,630,544,buy
4823,-10,0.06200000000000004,384,291,buy
4810,-54,0.06300000000000004,374,278,buy
4755,10,0.07000000000000005,320,223,sell
4765,174,0.04900000000000003,330,233,sell
4940,45,-0.007000000000000007,504,408,sell
4987,61,-0.025000000000000022,549,455,sell
5051,-6,-0.05500000000000005,610,519,buy
5044,32,-0.038000000000000034,604,512,sell
5077,72,-0.06700000000000006,636,545,sell
5150,-94,-0.09300000000000008,708,618,buy
5056,-49,-0.006000000000000007,614,524,buy
5006,80,0.001999999999999993,565,474,sell
5086,219,-0.017000000000000015,645,554,sell
5310,-53,-0.13300000000000012,864,778,buy
5256,-16,-0.003000000000000007,811,724,buy
5239,79,-0.002000000000000007,795,707,sell
5318,-80,-0.027000000000000024,874,786,buy
5233,251,-0.001000000000000007,794,701,sell
5487,88,-0.17200000000000015,1045,955,sell
5582,-72,-0.19000000000000017,1133,1050,buy
5508,-243,-0.008000000000000007,1061,976,buy
5262,-107,0.015,818,730,buy
5145,-77,0.02500000000000001,711,613,buy
5068,229,0.034000000000000016,634,536,sell
5303,-140,-0.019000000000000017,863,771,buy
5155,-62,0.009999999999999995,723,623,buy
5092,-96,0.022000000000000006,661,560,buy
4986,-2,0.04200000000000002,565,454,buy
4977,77,0.043000000000000024,563,445,sell
5054,173,0.012999999999999998,640,522,sell
5230,-133,-0.019000000000000017,813,698,buy
5092,-88,0.008999999999999994,680,560,buy
5002,-37,0.02800000000000001,592,470,buy
4960,-155,0.045000000000000026,555,428,buy
4802,167,0.06300000000000004,400,270,sell
4982,47,-0.002000000000000007,567,450,sell
5039,59,-0.017000000000000015,614,507,sell
5099,-11,-0.05300000000000005,673,567,buy
5085,-72,-0.03600000000000003,662,553,buy
5007,-88,-0.014000000000000012,590,475,buy
4918,370,0.001999999999999993,502,386,sell
5293,1,-0.1250000000000001,872,761,sell
5294,-17,-0.1270000000000001,873,762,buy
5266,63,-0.01100000000000001,856,734,sell
5334,186,-0.03700000000000003,919,802,sell
5522,-83,-0.17800000000000016,1105,990,buy
5433,146,-0.003000000000000007,1022,901,sell
5580,292,-0.05900000000000005,1168,1048,sell
5875,-38,-0.25800000000000023,1460,1343,buy
5833,101,-0.02400000000000002,1422,1301,sell
5934,-120,-0.27500000000000024,1523,1402,buy
5811,-41,-0.020000000000000018,1403,1279,buy
5764,32,-0.016000000000000014,1362,1232,sell
5796,123,-0.03500000000000003,1394,1264,sell
5920,53,-0.26700000000000024,1517,1388,sell
5973,-54,-0.28400000000000025,1570,1441,buy
5919,38,-0.029000000000000026,1516,1387,sell
5959,219,-0.05900000000000005,1554,1427,sell
6178,-157,-0.3450000000000003,1773,1646,buy
6015,-48,-0.03300000000000003,1616,1483,buy
5959,-47,-0.028000000000000025,1568,1427,buy
5911,-1,-0.02400000000000002,1521,1379,buy
5901,-22,-0.02300000000000002,1520,1369,buy
5872,115,-0.02100000000000002,1498,1340,sell
5988,-18,-0.27600000000000025,1613,1456,buy
5959,7,-0.029000000000000026,1595,1427,sell
5967,212,-0.04200000000000004,1602,1435,sell
6181,72,-0.3460000000000003,1814,1649,sell
6253,143,-0.37300000000000033,1886,1721,sell
6397,215,-0.4280000000000004,2029,1865,sell
6613,137,-0.5460000000000005,2244,2081,sell
6750,89,-0.6720000000000006,2381,2218,sell
6839,50,-0.7900000000000007,2470,2307,sell
6889,97,-0.8860000000000008,2520,2357,sell
6986,-16,-1.071999999999993,2617,2454,buy
6967,-74,-0.14400000000000013,2601,2435,buy
6892,-185,-0.13300000000000012,2527,2360,buy
6699,4,-0.1060000000000001,2342,2167,sell
6703,12,-0.6170000000000005,2346,2171,sell
6715,-124,-0.6360000000000006,2358,2183,buy
6589,24,-0.09300000000000008,2234,2057,sell
6613,257,-0.5460000000000005,2258,2081,sell
6870,-64,-0.8470000000000008,2515,2338,buy
6800,45,-0.1200000000000001,2451,2268,sell
6846,85,-0.8060000000000007,2496,2314,sell
6931,-238,-0.9640000000000009,2581,2399,buy
6688,-47,-0.1050000000000001,2343,2156,buy
6634,-43,-0.09900000000000009,2296,2102,buy
6589,-53,-0.09300000000000008,2253,2057,buy
6535,-163,-0.08600000000000008,2200,2003,buy
6367,-209,-0.06700000000000006,2037,1835,buy
6158,191,-0.04600000000000004,1828,1626,sell
6349,12,-0.41000000000000036,2019,1817,sell
6364,178,-0.41500000000000037,2031,1832,sell
6542,-41,-0.49900000000000044,2209,2010,buy
6500,-38,-0.08200000000000007,2168,1968,buy
6452,-90,-0.07600000000000007,2130,1920,buy
6360,-18,-0.06600000000000006,2040,1828,buy
6336,25,-0.06400000000000006,2022,1804,sell
6364,35,-0.41500000000000037,2047,1832,sell
6401,112,-0.4290000000000004,2082,1869,sell
6513,-143,-0.4810000000000004,2194,1981,buy
6367,80,-0.06700000000000006,2051,1835,sell
6451,-57,-0.4530000000000004,2131,1919,buy
6381,156,-0.06900000000000006,2074,1849,sell
6537,6,-0.49600000000000044,2230,2005,sell
6545,209,-0.5000000000000004,2236,2013,sell
6754,-144,-0.6780000000000006,2445,2222,buy
6599,-140,-0.09400000000000008,2301,2067,buy
6452,86,-0.07600000000000007,2161,1920,sell
6539,35,-0.49800000000000044,2247,2007,sell
6574,-8,-0.5190000000000005,2282,2042,buy
6565,33,-0.09000000000000008,2274,2033,sell
6599,-28,-0.5370000000000005,2307,2067,buy
6565,136,-0.09000000000000008,2279,2033,sell
6702,-33,-0.6160000000000005,2415,2170,buy
6662,-76,-0.10200000000000009,2382,2130,buy
6577,-38,-0.09200000000000008,2306,2045,buy
6535,-53,-0.08600000000000008,2268,2003,buy
6474,136,-0.07900000000000007,2215,1942,sell
6611,-79,-0.5450000000000005,2351,2079,buy
6524,-45,-0.08500000000000008,2272,1992,buy
6474,167,-0.07900000000000007,2227,1942,sell
6642,-36,-0.5660000000000005,2394,2110,buy
6599,103,-0.09400000000000008,2358,2067,sell
6702,7,-0.6160000000000005,2461,2170,sell
6709,-182,-0.6270000000000006,2468,2177,buy
6524,-43,-0.08500000000000008,2286,1992,buy
6474,-73,-0.07900000000000007,2243,1942,buy
6397,48,-0.07000000000000006,2170,1865,sell
6446,109,-0.4520000000000004,2218,1914,sell
6558,-48,-0.5090000000000005,2327,2026,buy
6500,-7,-0.08200000000000007,2279,1968,buy
6493,-47,-0.08100000000000007,2272,1961,buy
6443,-101,-0.07500000000000007,2225,1911,buy
6336,-121,-0.06400000000000006,2124,1804,buy
6205,-69,-0.051000000000000045,2003,1673,buy
6135,-60,-0.04300000000000004,1934,1603,buy
6061,-53,-0.03700000000000003,1874,1529,buy
6004,76,-0.03200000000000003,1821,1472,sell
6082,1,-0.3100000000000003,1897,1550,sell
6085,-7,-0.3110000000000003,1898,1553,buy
6071,-97,-0.038000000000000034,1891,1539,buy
5969,92,-0.029000000000000026,1794,1437,sell
6063,57,-0.30100000000000027,1886,1531,sell
6120,-95,-0.3280000000000003,1943,1588,buy
6015,130,-0.03300000000000003,1848,1483,sell
6146,-166,-0.3370000000000003,1978,1614,buy
5969,-123,-0.029000000000000026,1812,1437,buy
5838,214,-0.018000000000000016,1689,1306,sell
6053,133,-0.30500000000000027,1903,1521,sell
6186,-33,-0.3480000000000003,2036,1654,buy
6145,-39,-0.04400000000000004,2003,1613,buy
6096,155,-0.040000000000000036,1964,1564,sell
6252,50,-0.37200000000000033,2119,1720,sell
6302,187,-0.39100000000000035,2169,1770,sell
6491,-178,-0.4710000000000004,2356,1959,buy
