# #stocks, #noise, #price, #walk, #kn, #action
58755,-2,0.28,-10,-9,buy
58754,1,0.3600000000000001,-12,-11,sell
58755,2,0.29000000000000004,-11,-10,sell
58756,2,0.22999999999999998,-9,-8,sell
58757,-1,0.20999999999999996,-7,-6,buy
58756,1,0.30000000000000004,-8,-7,sell
58757,1,0.24,-7,-6,sell
58758,2,0.18999999999999995,-6,-5,sell
58760,-1,0.16999999999999993,-4,-2,buy
58759,-1,0.25,-5,-3,buy
58758,1,0.30000000000000004,-6,-4,sell
58759,-1,0.24,-5,-3,buy
58758,4,0.30000000000000004,-6,-4,sell
58759,1,0.20999999999999996,-2,0,sell
58760,-1,0.17999999999999994,-1,1,buy
58759,-1,0.25,-2,0,buy
58758,-1,0.30000000000000004,-3,-1,buy
58757,2,0.31000000000000005,-4,-2,sell
58758,1,0.22999999999999998,-2,0,sell
58759,-2,0.21999999999999997,-1,1,buy
58757,-3,0.31000000000000005,-3,-2,buy
58756,-2,0.3400000000000001,-6,-5,buy
58755,-2,0.3600000000000001,-8,-7,buy
58753,-1,0.40000000000000013,-10,-10,buy
58752,2,0.43000000000000016,-11,-11,sell
58753,-6,0.33000000000000007,-9,-9,buy
58752,-5,0.4500000000000002,-15,-15,buy
58749,2,0.4700000000000002,-20,-21,sell
58751,1,0.3800000000000001,-18,-18,sell
58752,-4,0.3400000000000001,-17,-17,buy
58751,-4,0.43000000000000016,-21,-21,buy
58749,-2,0.4700000000000002,-25,-25,buy
58748,-2,0.5000000000000002,-27,-27,buy
58747,-2,0.5200000000000002,-29,-29,buy
58745,-3,0.5500000000000003,-31,-32,buy
58743,-2,0.5700000000000003,-34,-36,buy
58740,-1,0.6100000000000003,-36,-40,buy
58738,-1,0.6200000000000003,-37,-42,buy
58737,1,0.6300000000000003,-38,-43,sell
58738,1,0.5500000000000003,-37,-42,sell
58739,-2,0.5300000000000002,-36,-41,buy
58737,2,0.6200000000000003,-38,-43,sell
58738,3,0.5400000000000003,-36,-41,sell
58739,-1,0.5100000000000002,-33,-38,buy
58737,1,0.6200000000000003,-34,-40,sell
58738,2,0.5500000000000003,-33,-39,sell
58739,-2,0.5200000000000002,-31,-37,buy
58737,-4,0.6200000000000003,-33,-39,buy
58735,6,0.7000000000000004,-37,-44,sell
58737,-5,0.5900000000000003,-31,-38,buy
58735,-1,0.7000000000000004,-36,-43,buy
58734,-3,0.7400000000000004,-37,-44,buy
58733,1,0.7700000000000005,-40,-47,sell
58735,1,0.6100000000000003,-39,-45,sell
58736,-2,0.6000000000000003,-38,-44,buy
58735,3,0.6800000000000004,-40,-46,sell
58736,1,0.5900000000000003,-37,-43,sell
58737,1,0.5500000000000003,-36,-42,sell
58738,2,0.5300000000000002,-35,-41,sell
58739,-3,0.4900000000000002,-33,-39,buy
58738,-1,0.5800000000000003,-36,-42,buy
58736,3,0.6200000000000003,-37,-44,sell
58738,1,0.5300000000000002,-34,-40,sell
58739,-2,0.5000000000000002,-33,-39,buy
58738,-1,0.5700000000000003,-35,-41,buy
58736,-1,0.6200000000000003,-36,-43,buy
58735,2,0.6700000000000004,-37,-44,sell
58736,1,0.6000000000000003,-35,-42,sell
58737,1,0.5500000000000003,-34,-41,sell
58738,1,0.5300000000000002,-33,-40,sell
58739,-2,0.5000000000000002,-32,-39,buy
58738,-3,0.5700000000000003,-34,-41,buy
58736,3,0.6300000000000003,-37,-45,sell
58738,2,0.5300000000000002,-34,-41,sell
58739,-2,0.4900000000000002,-32,-39,buy
58738,-1,0.5700000000000003,-34,-41,buy
58736,3,0.6200000000000003,-35,-43,sell
58738,1,0.5300000000000002,-32,-39,sell
58739,-2,0.5000000000000002,-31,-38,buy
58738,1,0.5700000000000003,-33,-40,sell
58739,-1,0.5000000000000002,-32,-39,buy
58738,1,0.5600000000000003,-33,-40,sell
58739,2,0.5000000000000002,-32,-39,sell
58742,-2,0.4500000000000002,-30,-36,buy
58741,-1,0.5200000000000002,-32,-38,buy
58740,1,0.5400000000000003,-33,-39,sell
58742,1,0.4500000000000002,-32,-37,sell
58743,-1,0.42000000000000015,-31,-36,buy
58742,-2,0.5100000000000002,-32,-37,buy
58741,-3,0.5500000000000003,-34,-39,buy
58740,2,0.5800000000000003,-37,-42,sell
58741,-1,0.4900000000000002,-35,-40,buy
58740,1,0.5600000000000003,-36,-41,sell
58741,1,0.5000000000000002,-35,-40,sell
58743,5,0.4500000000000002,-34,-38,sell
58746,-1,0.3700000000000001,-29,-31,buy
58744,1,0.4600000000000002,-30,-33,sell
58745,1,0.3900000000000001,-29,-32,sell
58746,3,0.3800000000000001,-28,-31,sell
58747,-1,0.32000000000000006,-25,-28,buy
58746,-1,0.40000000000000013,-26,-29,buy
58744,-1,0.4600000000000002,-27,-31,buy
58743,1,0.5100000000000002,-28,-32,sell
58744,1,0.4500000000000002,-27,-31,sell
58745,-4,0.3900000000000001,-26,-30,buy
58744,1,0.4900000000000002,-30,-34,sell
58745,2,0.3900000000000001,-29,-33,sell
58746,-1,0.3700000000000001,-27,-31,buy
58744,-1,0.4600000000000002,-28,-33,buy
58743,1,0.5100000000000002,-29,-34,sell
58744,1,0.4500000000000002,-28,-33,sell
58745,1,0.3900000000000001,-27,-32,sell
58746,2,0.3800000000000001,-26,-31,sell
58747,-1,0.33000000000000007,-24,-29,buy
58746,-1,0.40000000000000013,-25,-30,buy
58744,1,0.4600000000000002,-26,-32,sell
58745,2,0.3900000000000001,-25,-31,sell
58746,1,0.3700000000000001,-23,-29,sell
58747,-2,0.3400000000000001,-22,-28,buy
58746,1,0.41000000000000014,-24,-30,sell
58747,2,0.3400000000000001,-23,-29,sell
58749,-3,0.30000000000000004,-21,-26,buy
58747,-3,0.40000000000000013,-24,-29,buy
58744,1,0.4600000000000002,-27,-32,sell
58745,2,0.3900000000000001,-26,-31,sell
58746,-2,0.3700000000000001,-24,-29,buy
58744,1,0.4600000000000002,-26,-31,sell
58745,-4,0.3900000000000001,-25,-30,buy
58744,-1,0.4900000000000002,-29,-34,buy
58743,3,0.5100000000000002,-30,-35,sell
58744,1,0.43000000000000016,-27,-32,sell
58745,1,0.3900000000000001,-26,-31,sell
58746,2,0.3800000000000001,-25,-30,sell
58747,2,0.33000000000000007,-23,-28,sell
58749,-3,0.30000000000000004,-21,-25,buy
58747,-6,0.40000000000000013,-24,-28,buy
58744,2,0.4700000000000002,-30,-34,sell
58746,3,0.3800000000000001,-28,-31,sell
58747,-3,0.32000000000000006,-25,-28,buy
58746,-1,0.42000000000000015,-28,-31,buy
58744,1,0.4600000000000002,-29,-33,sell
58745,1,0.3900000000000001,-28,-32,sell
58746,-1,0.3800000000000001,-27,-31,buy
58744,-2,0.4600000000000002,-28,-33,buy
58743,-2,0.5200000000000002,-30,-35,buy
58742,2,0.5500000000000003,-32,-37,sell
58744,-1,0.4500000000000002,-30,-35,buy
58743,2,0.5100000000000002,-31,-36,sell
58744,3,0.44000000000000017,-29,-34,sell
58746,-1,0.3800000000000001,-26,-31,buy
58744,-1,0.4600000000000002,-27,-33,buy
58743,-1,0.5100000000000002,-28,-34,buy
58742,1,0.5400000000000003,-29,-35,sell
58744,-3,0.4500000000000002,-28,-33,buy
58743,1,0.5300000000000002,-31,-36,sell
58744,3,0.4500000000000002,-30,-35,sell
58746,-2,0.3800000000000001,-27,-32,buy
58744,-3,0.4600000000000002,-29,-34,buy
58743,2,0.5300000000000002,-32,-37,sell
58744,1,0.44000000000000017,-30,-35,sell
58745,3,0.3900000000000001,-29,-34,sell
58746,-2,0.3600000000000001,-26,-31,buy
58744,2,0.4600000000000002,-28,-33,sell
58746,1,0.3800000000000001,-26,-30,sell
58747,-1,0.3400000000000001,-25,-29,buy
58746,-2,0.40000000000000013,-26,-30,buy
58744,1,0.4600000000000002,-28,-32,sell
58745,1,0.3900000000000001,-27,-31,sell
58746,-1,0.3800000000000001,-26,-30,buy
58744,-1,0.4600000000000002,-27,-32,buy
58743,1,0.5100000000000002,-28,-33,sell
58744,2,0.4500000000000002,-27,-32,sell
58746,-2,0.3800000000000001,-25,-29,buy
58744,4,0.4600000000000002,-27,-31,sell
58746,4,0.3700000000000001,-23,-26,sell
58748,5,0.31000000000000005,-19,-21,sell
58750,-2,0.28,-14,-16,buy
58749,1,0.3600000000000001,-16,-18,sell
58750,-1,0.29000000000000004,-15,-17,buy
58749,-3,0.3500000000000001,-16,-18,buy
58747,-1,0.40000000000000013,-19,-21,buy
58744,2,0.4600000000000002,-20,-24,sell
58746,-2,0.3800000000000001,-18,-21,buy
58744,-1,0.4600000000000002,-20,-23,buy
58743,-2,0.5100000000000002,-21,-24,buy
58742,-1,0.5500000000000003,-23,-26,buy
58741,1,0.5600000000000003,-24,-27,sell
58742,-2,0.5000000000000002,-23,-26,buy
58741,3,0.5700000000000003,-25,-28,sell
58742,1,0.4800000000000002,-22,-25,sell
58744,-1,0.4500000000000002,-21,-23,buy
58743,2,0.5100000000000002,-22,-24,sell
58744,2,0.44000000000000017,-20,-22,sell
58746,-3,0.3800000000000001,-18,-19,buy
58744,-2,0.4700000000000002,-21,-23,buy
58743,1,0.5200000000000002,-23,-25,sell
58744,-1,0.4500000000000002,-22,-24,buy
58743,-2,0.5100000000000002,-23,-25,buy
58742,2,0.5500000000000003,-25,-27,sell
58744,4,0.4500000000000002,-23,-25,sell
58746,1,0.3700000000000001,-19,-20,sell
58747,-4,0.3400000000000001,-18,-19,buy
58746,3,0.43000000000000016,-22,-23,sell
58747,1,0.32000000000000006,-19,-20,sell
58748,2,0.31000000000000005,-18,-19,sell
58750,-2,0.29000000000000004,-16,-16,buy
58749,2,0.3600000000000001,-18,-18,sell
58750,2,0.28,-16,-16,sell
58752,-1,0.24,-14,-13,buy
58751,-3,0.30000000000000004,-15,-14,buy
58750,-2,0.3700000000000001,-18,-17,buy
58748,-1,0.40000000000000013,-20,-20,buy
58747,2,0.43000000000000016,-21,-21,sell
58748,1,0.33000000000000007,-19,-19,sell
58749,-2,0.30000000000000004,-18,-18,buy
58747,2,0.40000000000000013,-20,-21,sell
58748,-1,0.33000000000000007,-18,-19,buy
58747,4,0.40000000000000013,-19,-20,sell
58748,1,0.31000000000000005,-15,-16,sell
58749,-2,0.30000000000000004,-14,-15,buy
58747,-2,0.40000000000000013,-16,-18,buy
58744,1,0.4600000000000002,-18,-21,sell
58745,-2,0.3900000000000001,-17,-20,buy
58744,2,0.4700000000000002,-19,-22,sell
58746,-2,0.3800000000000001,-17,-19,buy
58744,-3,0.4600000000000002,-19,-21,buy
58743,-1,0.5300000000000002,-22,-24,buy
58742,2,0.5400000000000003,-23,-25,sell
58744,1,0.4500000000000002,-21,-23,sell
58745,2,0.3900000000000001,-20,-22,sell
58746,-2,0.3700000000000001,-18,-20,buy
58744,-2,0.4600000000000002,-20,-22,buy
58743,-2,0.5200000000000002,-22,-24,buy
58742,-1,0.5500000000000003,-24,-26,buy
58741,-1,0.5600000000000003,-25,-27,buy
58739,-3,0.6100000000000003,-26,-29,buy
58737,-1,0.6300000000000003,-29,-33,buy
58736,2,0.6700000000000004,-30,-34,sell
58737,5,0.6000000000000003,-28,-32,sell
58739,-2,0.5200000000000002,-23,-26,buy
58737,1,0.6200000000000003,-25,-28,sell
58738,2,0.5500000000000003,-24,-27,sell
58739,-2,0.5200000000000002,-22,-25,buy
58737,-1,0.6200000000000003,-24,-27,buy
58736,4,0.6700000000000004,-25,-28,sell
58737,-2,0.5800000000000003,-21,-24,buy
58736,-2,0.6800000000000004,-23,-26,buy
58735,2,0.7100000000000004,-25,-28,sell
58737,-2,0.6100000000000003,-23,-26,buy
58736,2,0.6800000000000004,-25,-28,sell
58737,3,0.6000000000000003,-23,-26,sell
58739,-3,0.5300000000000002,-20,-22,buy
58737,-2,0.6300000000000003,-23,-26,buy
58736,1,0.6800000000000004,-25,-28,sell
58737,4,0.6100000000000003,-24,-27,sell
58739,3,0.5300000000000002,-20,-23,sell
58740,-2,0.4800000000000002,-17,-20,buy
58739,-4,0.5700000000000003,-19,-22,buy
58737,2,0.6300000000000003,-23,-26,sell
58738,2,0.5400000000000003,-21,-24,sell
58739,-1,0.5200000000000002,-19,-22,buy
58737,2,0.6200000000000003,-20,-24,sell
58738,1,0.5400000000000003,-18,-22,sell
58739,2,0.5300000000000002,-17,-21,sell
58740,-2,0.4900000000000002,-15,-19,buy
58739,-2,0.5700000000000003,-17,-21,buy
58737,-2,0.6200000000000003,-19,-23,buy
58736,-3,0.6800000000000004,-21,-25,buy
58735,2,0.7200000000000004,-24,-28,sell
58737,-1,0.6100000000000003,-22,-26,buy
58736,1,0.6700000000000004,-23,-27,sell
58737,-1,0.6100000000000003,-22,-26,buy
58736,-2,0.6700000000000004,-23,-27,buy
58735,-1,0.7100000000000004,-25,-29,buy
58734,-1,0.7400000000000004,-26,-30,buy
58733,-3,0.7500000000000004,-27,-31,buy
58730,2,0.7800000000000005,-30,-34,sell
58731,1,0.6800000000000004,-28,-32,sell
58733,-2,0.6100000000000003,-27,-30,buy
58732,1,0.6800000000000004,-29,-32,sell
58733,2,0.6100000000000003,-28,-31,sell
58735,-3,0.6000000000000003,-26,-29,buy
58734,2,0.6900000000000004,-29,-32,sell
58735,-2,0.6000000000000003,-27,-30,buy
58734,-2,0.6800000000000004,-29,-32,buy
58733,3,0.7100000000000004,-31,-34,sell
58735,-2,0.6000000000000003,-28,-30,buy
58734,-3,0.6800000000000004,-30,-32,buy
58733,2,0.7200000000000004,-33,-35,sell
58735,-1,0.6100000000000003,-31,-33,buy
58734,1,0.6700000000000004,-32,-34,sell
58735,-2,0.6100000000000003,-31,-33,buy
58734,-1,0.6800000000000004,-33,-35,buy
58733,-1,0.7000000000000004,-34,-36,buy
58732,-2,0.7500000000000004,-35,-37,buy
58730,-1,0.7800000000000005,-37,-39,buy
58729,4,0.7900000000000005,-38,-40,sell
58730,-2,0.6600000000000004,-34,-36,buy
58729,-2,0.7900000000000005,-36,-38,buy
58727,2,0.8600000000000005,-38,-40,sell
58728,-5,0.7600000000000005,-36,-38,buy
58725,1,0.8900000000000006,-41,-44,sell
58726,1,0.7700000000000005,-40,-43,sell
58727,-2,0.7400000000000004,-39,-42,buy
58726,-1,0.8700000000000006,-41,-44,buy
58725,-1,0.8900000000000006,-42,-45,buy
58724,-1,0.9200000000000006,-43,-46,buy
58723,-1,0.9300000000000006,-44,-47,buy
58722,-1,0.9400000000000006,-45,-48,buy
58721,1,0.9500000000000006,-46,-49,sell
58722,2,0.8500000000000005,-45,-48,sell
58724,2,0.7700000000000005,-43,-46,sell
58725,1,0.7300000000000004,-41,-44,sell
58726,-2,0.6900000000000004,-40,-43,buy
58725,1,0.7900000000000005,-42,-45,sell
58726,1,0.6900000000000004,-41,-44,sell
58728,1,0.6100000000000003,-40,-42,sell
58730,2,0.6000000000000003,-39,-40,sell
58732,2,0.5400000000000003,-37,-37,sell
58733,2,0.5200000000000002,-35,-35,sell
58735,2,0.4900000000000002,-33,-32,sell
58736,2,0.4700000000000002,-31,-30,sell
58739,1,0.4500000000000002,-29,-27,sell
58740,-4,0.42000000000000015,-28,-26,buy
58738,2,0.5400000000000003,-32,-31,sell
58740,3,0.4500000000000002,-30,-29,sell
58743,-1,0.3800000000000001,-27,-25,buy
58741,-3,0.4600000000000002,-28,-27,buy
58740,-1,0.5300000000000002,-31,-30,buy
58739,1,0.5400000000000003,-32,-31,sell
58741,-4,0.4500000000000002,-31,-29,buy
58739,1,0.5400000000000003,-35,-34,sell
58741,-1,0.4500000000000002,-34,-32,buy
58740,1,0.5100000000000002,-35,-33,sell
58741,-1,0.4500000000000002,-34,-32,buy
58740,-1,0.5100000000000002,-35,-33,buy
58739,-1,0.5400000000000003,-36,-34,buy
58738,-1,0.5600000000000003,-37,-35,buy
58736,-2,0.6100000000000003,-38,-37,buy
58734,2,0.6200000000000003,-40,-39,sell
58735,1,0.5400000000000003,-38,-37,sell
58736,2,0.5300000000000002,-37,-36,sell
58737,1,0.4900000000000002,-35,-34,sell
58740,1,0.4500000000000002,-34,-31,sell
58741,3,0.42000000000000015,-33,-30,sell
58743,-1,0.3800000000000001,-30,-27,buy
58741,-1,0.4600000000000002,-31,-29,buy
58740,1,0.5100000000000002,-32,-30,sell
58741,3,0.4500000000000002,-31,-29,sell
58743,-2,0.3800000000000001,-28,-26,buy
58741,-1,0.4600000000000002,-30,-28,buy
58740,-2,0.5100000000000002,-31,-29,buy
58739,1,0.5500000000000003,-33,-31,sell
58741,1,0.4500000000000002,-32,-29,sell
58742,-2,0.3900000000000001,-31,-28,buy
58741,2,0.4700000000000002,-33,-30,sell
58743,1,0.3800000000000001,-31,-27,sell
58744,2,0.3400000000000001,-30,-26,sell
58746,-1,0.30000000000000004,-28,-23,buy
58745,-1,0.3900000000000001,-29,-24,buy
58744,1,0.40000000000000013,-30,-25,sell
58745,-2,0.3400000000000001,-29,-24,buy
58744,-1,0.41000000000000014,-31,-26,buy
58741,3,0.4600000000000002,-32,-29,sell
58743,2,0.3800000000000001,-29,-26,sell
58744,-2,0.33000000000000007,-27,-24,buy
58743,2,0.41000000000000014,-29,-26,sell
58744,1,0.33000000000000007,-27,-24,sell
58745,1,0.31000000000000005,-26,-23,sell
58746,2,0.30000000000000004,-25,-22,sell
58747,2,0.28,-23,-20,sell
58749,4,0.24,-21,-17,sell
58751,1,0.18999999999999995,-17,-12,sell
58752,-2,0.17999999999999994,-16,-11,buy
58751,-4,0.26,-18,-13,buy
58749,1,0.32000000000000006,-22,-18,sell
58750,-1,0.24,-21,-17,buy
58749,1,0.30000000000000004,-22,-18,sell
58750,1,0.24,-21,-17,sell
58751,-4,0.21999999999999997,-20,-16,buy
58749,-2,0.32000000000000006,-24,-21,buy
58748,1,0.3600000000000001,-26,-23,sell
58749,3,0.29000000000000004,-25,-22,sell
58751,2,0.21999999999999997,-22,-18,sell
58754,1,0.16999999999999993,-20,-14,sell
58756,-2,0.1399999999999999,-19,-12,buy
58755,-2,0.24,-21,-14,buy
58754,-5,0.26,-23,-16,buy
58751,1,0.32000000000000006,-28,-22,sell
58752,1,0.24,-27,-21,sell
58753,1,0.21999999999999997,-26,-20,sell
58754,-3,0.17999999999999994,-25,-19,buy
58753,-3,0.27,-28,-22,buy
58751,1,0.31000000000000005,-31,-25,sell
58752,4,0.24,-30,-24,sell
58753,-2,0.18999999999999995,-26,-20,buy
58751,2,0.31000000000000005,-28,-23,sell
58752,1,0.22999999999999998,-26,-21,sell
58753,-2,0.21999999999999997,-25,-20,buy
58751,-3,0.31000000000000005,-27,-23,buy
58750,3,0.3700000000000001,-30,-26,sell
58751,-1,0.27,-27,-23,buy
58750,-2,0.3500000000000001,-28,-24,buy
58748,-2,0.40000000000000013,-30,-27,buy
58747,1,0.44000000000000017,-32,-29,sell
58748,-1,0.3400000000000001,-31,-28,buy
58747,-1,0.40000000000000013,-32,-29,buy
58744,1,0.4600000000000002,-33,-32,sell
58745,-2,0.3900000000000001,-32,-31,buy
58744,-2,0.4700000000000002,-34,-33,buy
58743,-1,0.5000000000000002,-36,-35,buy
58742,-3,0.5100000000000002,-37,-36,buy
58740,3,0.5500000000000003,-40,-39,sell
58742,-1,0.44000000000000017,-37,-35,buy
58741,-2,0.5100000000000002,-38,-36,buy
58740,3,0.5500000000000003,-40,-38,sell
58742,1,0.44000000000000017,-37,-34,sell
58743,-3,0.3900000000000001,-36,-33,buy
58742,4,0.4800000000000002,-39,-36,sell
58744,1,0.3700000000000001,-35,-31,sell
58745,1,0.3400000000000001,-34,-30,sell
58746,-4,0.31000000000000005,-33,-29,buy
58745,-2,0.43000000000000016,-37,-33,buy
58742,-1,0.4600000000000002,-39,-36,buy
58741,-1,0.5100000000000002,-40,-37,buy
58740,-2,0.5400000000000003,-41,-38,buy
58739,-1,0.5700000000000003,-43,-40,buy
58737,-1,0.6100000000000003,-44,-42,buy
58735,3,0.6200000000000003,-45,-44,sell
58737,2,0.5300000000000002,-42,-40,sell
58738,4,0.4900000000000002,-40,-38,sell
58741,-2,0.44000000000000017,-36,-32,buy
58740,-1,0.5200000000000002,-38,-34,buy
58739,2,0.5400000000000003,-39,-35,sell
58741,-1,0.4500000000000002,-37,-33,buy
58740,2,0.5100000000000002,-38,-34,sell
58741,1,0.44000000000000017,-36,-32,sell
58742,1,0.42000000000000015,-35,-31,sell
58743,-2,0.3900000000000001,-34,-30,buy
58742,1,0.4700000000000002,-36,-32,sell
58743,1,0.3900000000000001,-35,-31,sell
58744,-2,0.3800000000000001,-34,-30,buy
58742,1,0.4600000000000002,-36,-32,sell
58743,1,0.3900000000000001,-35,-31,sell
58744,-1,0.3800000000000001,-34,-30,buy
58742,1,0.4600000000000002,-35,-32,sell
58743,-1,0.3900000000000001,-34,-31,buy
58742,1,0.4600000000000002,-35,-32,sell
58743,-1,0.3900000000000001,-34,-31,buy
58742,-2,0.4600000000000002,-35,-32,buy
58741,1,0.5200000000000002,-37,-34,sell
58742,1,0.4500000000000002,-36,-33,sell
58743,3,0.3900000000000001,-35,-32,sell
58744,3,0.3600000000000001,-32,-29,sell
58745,-3,0.32000000000000006,-29,-26,buy
58744,-2,0.42000000000000015,-32,-29,buy
58742,1,0.4600000000000002,-34,-31,sell
58743,1,0.3900000000000001,-33,-30,sell
58744,2,0.3800000000000001,-32,-29,sell
58745,4,0.33000000000000007,-30,-27,sell
58748,-5,0.29000000000000004,-26,-21,buy
58746,1,0.3900000000000001,-31,-27,sell
58747,-1,0.30000000000000004,-30,-26,buy
