# #stocks, #noise, #price, #walk, #kn, #action
58758,1,0.25000000000000006,-16,-14,sell
58759,-1,0.18,-15,-13,buy
58758,-1,0.25000000000000006,-16,-14,buy
58757,1,0.26000000000000006,-17,-15,sell
58758,2,0.18,-16,-14,sell
58760,-2,0.12999999999999995,-14,-11,buy
58759,1,0.2,-16,-13,sell
58760,1,0.12999999999999995,-15,-12,sell
58761,1,0.07999999999999997,-14,-11,sell
58762,-1,0.06999999999999998,-13,-10,buy
58761,1,0.13999999999999996,-14,-11,sell
58762,1,0.07999999999999997,-13,-10,sell
58763,-1,0.05999999999999998,-12,-9,buy
58762,-1,0.13999999999999996,-13,-10,buy
58761,-1,0.14999999999999997,-14,-11,buy
58760,1,0.19,-15,-12,sell
58761,1,0.12999999999999995,-14,-11,sell
58762,-1,0.07999999999999997,-13,-10,buy
58761,1,0.13999999999999996,-14,-11,sell
58762,2,0.07999999999999997,-13,-10,sell
58763,1,0.049999999999999975,-11,-8,sell
58765,-1,0.02999999999999997,-10,-6,buy
58764,-1,0.08999999999999997,-11,-7,buy
58763,1,0.13999999999999996,-12,-8,sell
58764,-1,0.07999999999999997,-11,-7,buy
58763,1,0.13999999999999996,-12,-8,sell
58764,-1,0.07999999999999997,-11,-7,buy
58763,-2,0.13999999999999996,-12,-8,buy
58762,-1,0.15999999999999998,-14,-10,buy
58761,1,0.19,-15,-11,sell
58762,1,0.12999999999999995,-14,-10,sell
58763,1,0.07999999999999997,-13,-9,sell
58764,-1,0.05999999999999998,-12,-8,buy
58763,-1,0.13999999999999996,-13,-9,buy
58762,-1,0.14999999999999997,-14,-10,buy
58761,-2,0.19,-15,-11,buy
58760,1,0.24000000000000005,-17,-13,sell
58761,2,0.13999999999999996,-16,-12,sell
58762,-1,0.11999999999999995,-14,-10,buy
58761,1,0.19,-15,-11,sell
58762,1,0.12999999999999995,-14,-10,sell
58763,-1,0.07999999999999997,-13,-9,buy
58762,2,0.13999999999999996,-14,-10,sell
58763,-1,0.06999999999999998,-12,-8,buy
58762,-1,0.13999999999999996,-13,-9,buy
58761,1,0.19,-14,-10,sell
58762,-1,0.12999999999999995,-13,-9,buy
58761,1,0.19,-14,-10,sell
58762,1,0.12999999999999995,-13,-9,sell
58763,-2,0.07999999999999997,-12,-8,buy
58762,-1,0.14999999999999997,-14,-10,buy
58761,2,0.19,-15,-11,sell
58762,1,0.11999999999999995,-13,-9,sell
58763,-1,0.07999999999999997,-12,-8,buy
58762,-2,0.13999999999999996,-13,-9,buy
58761,1,0.2,-15,-11,sell
58762,1,0.12999999999999995,-14,-10,sell
58763,-1,0.07999999999999997,-13,-9,buy
58762,1,0.13999999999999996,-14,-10,sell
58763,1,0.07999999999999997,-13,-9,sell
58764,-1,0.05999999999999998,-12,-8,buy
58763,-1,0.13999999999999996,-13,-9,buy
58762,-1,0.14999999999999997,-14,-10,buy
58761,-1,0.19,-15,-11,buy
58760,1,0.23000000000000004,-16,-12,sell
58761,-1,0.13999999999999996,-15,-11,buy
58760,1,0.23000000000000004,-16,-12,sell
58761,-1,0.13999999999999996,-15,-11,buy
58760,-1,0.23000000000000004,-16,-12,buy
58759,-1,0.25000000000000006,-17,-13,buy
58758,-1,0.26000000000000006,-18,-14,buy
58757,1,0.3000000000000001,-19,-15,sell
58758,-1,0.24000000000000005,-18,-14,buy
58757,1,0.3000000000000001,-19,-15,sell
58758,1,0.24000000000000005,-18,-14,sell
58759,-1,0.18,-17,-13,buy
58758,1,0.25000000000000006,-18,-14,sell
58759,-1,0.18,-17,-13,buy
58758,-1,0.25000000000000006,-18,-14,buy
58757,2,0.3000000000000001,-19,-15,sell
58758,-1,0.23000000000000004,-17,-13,buy
58757,-2,0.3000000000000001,-18,-14,buy
58755,1,0.3200000000000001,-20,-17,sell
58756,1,0.24000000000000005,-19,-16,sell
58757,-1,0.22000000000000003,-18,-15,buy
58756,-1,0.3000000000000001,-19,-16,buy
58755,2,0.3100000000000001,-20,-17,sell
58756,-1,0.23000000000000004,-18,-15,buy
58755,-1,0.3000000000000001,-19,-16,buy
58754,1,0.35000000000000014,-20,-17,sell
58755,-2,0.2900000000000001,-19,-16,buy
58754,-1,0.36000000000000015,-21,-18,buy
58752,-1,0.3900000000000002,-22,-20,buy
58751,-1,0.4000000000000002,-23,-21,buy
58750,1,0.4300000000000002,-24,-22,sell
58751,1,0.34000000000000014,-23,-21,sell
58752,1,0.3000000000000001,-22,-20,sell
58753,-1,0.2900000000000001,-21,-19,buy
58752,1,0.35000000000000014,-22,-20,sell
58753,1,0.2900000000000001,-21,-19,sell
58754,1,0.25000000000000006,-20,-18,sell
58755,1,0.24000000000000005,-19,-17,sell
58756,1,0.22000000000000003,-18,-16,sell
58757,1,0.18,-17,-15,sell
58758,-2,0.16999999999999998,-16,-14,buy
58757,1,0.26000000000000006,-18,-16,sell
58758,1,0.18,-17,-15,sell
58759,-1,0.13999999999999996,-16,-14,buy
58758,-1,0.23000000000000004,-17,-15,buy
58757,-2,0.25000000000000006,-18,-16,buy
58755,-1,0.3100000000000001,-20,-19,buy
58754,1,0.3200000000000001,-21,-20,sell
58755,-1,0.24000000000000005,-20,-19,buy
58754,-1,0.3000000000000001,-21,-20,buy
58753,1,0.35000000000000014,-22,-21,sell
58754,1,0.2900000000000001,-21,-20,sell
58755,1,0.24000000000000005,-20,-19,sell
58756,1,0.22000000000000003,-19,-18,sell
58757,2,0.18,-18,-17,sell
58758,-1,0.15999999999999998,-16,-15,buy
58757,1,0.25000000000000006,-17,-16,sell
58758,2,0.18,-16,-15,sell
58760,-1,0.12999999999999995,-14,-12,buy
58759,-1,0.19,-15,-13,buy
58758,-1,0.23000000000000004,-16,-14,buy
58757,1,0.25000000000000006,-17,-15,sell
58758,-1,0.18,-16,-14,buy
58757,1,0.25000000000000006,-17,-15,sell
58758,1,0.18,-16,-14,sell
58759,1,0.13999999999999996,-15,-13,sell
58760,-1,0.12999999999999995,-14,-12,buy
58759,-1,0.19,-15,-13,buy
58758,1,0.23000000000000004,-16,-14,sell
58759,-1,0.13999999999999996,-15,-13,buy
58758,1,0.23000000000000004,-16,-14,sell
58759,1,0.13999999999999996,-15,-13,sell
58760,-1,0.12999999999999995,-14,-12,buy
58759,1,0.19,-15,-13,sell
58760,1,0.12999999999999995,-14,-12,sell
58761,1,0.07999999999999997,-13,-11,sell
58762,1,0.06999999999999998,-12,-10,sell
58763,2,0.05999999999999998,-11,-9,sell
58765,-1,0.02999999999999997,-9,-7,buy
58764,-2,0.08999999999999997,-10,-8,buy
58762,1,0.14999999999999997,-12,-11,sell
58763,-2,0.07999999999999997,-11,-10,buy
58762,-1,0.14999999999999997,-13,-12,buy
58761,1,0.19,-14,-13,sell
58762,1,0.12999999999999995,-13,-12,sell
58763,1,0.07999999999999997,-12,-11,sell
58764,-1,0.05999999999999998,-11,-10,buy
58763,-1,0.13999999999999996,-12,-11,buy
58762,-3,0.14999999999999997,-13,-12,buy
58761,-2,0.21000000000000002,-16,-15,buy
58760,-2,0.24000000000000005,-18,-17,buy
58758,1,0.26000000000000006,-20,-20,sell
58759,2,0.18,-19,-19,sell
58761,-1,0.12999999999999995,-17,-16,buy
58760,1,0.19,-18,-17,sell
58761,1,0.12999999999999995,-17,-16,sell
58762,-1,0.07999999999999997,-16,-15,buy
58761,-1,0.13999999999999996,-17,-16,buy
58760,1,0.19,-18,-17,sell
58761,-1,0.12999999999999995,-17,-16,buy
58760,-1,0.19,-18,-17,buy
58759,-1,0.23000000000000004,-19,-18,buy
58758,-1,0.25000000000000006,-20,-19,buy
58757,-1,0.3000000000000001,-21,-20,buy
58756,-1,0.3100000000000001,-22,-21,buy
58755,-2,0.3200000000000001,-23,-22,buy
58754,1,0.36000000000000015,-25,-24,sell
58755,-1,0.2900000000000001,-24,-23,buy
58754,-1,0.35000000000000014,-25,-24,buy
58752,2,0.3900000000000002,-26,-26,sell
58754,-2,0.2900000000000001,-24,-23,buy
58753,2,0.36000000000000015,-26,-25,sell
58754,1,0.2800000000000001,-24,-23,sell
58755,-2,0.24000000000000005,-23,-22,buy
58754,-1,0.3100000000000001,-25,-24,buy
58753,-1,0.35000000000000014,-26,-25,buy
58752,-1,0.3900000000000002,-27,-26,buy
58751,-1,0.4000000000000002,-28,-27,buy
58750,1,0.4300000000000002,-29,-28,sell
58751,1,0.34000000000000014,-28,-27,sell
58752,2,0.3000000000000001,-27,-26,sell
58753,-1,0.2800000000000001,-25,-24,buy
58752,1,0.35000000000000014,-26,-25,sell
58753,1,0.2900000000000001,-25,-24,sell
58754,1,0.25000000000000006,-24,-23,sell
58755,-1,0.24000000000000005,-23,-22,buy
58754,1,0.3000000000000001,-24,-23,sell
58755,1,0.24000000000000005,-23,-22,sell
58756,-1,0.22000000000000003,-22,-21,buy
58755,1,0.3000000000000001,-23,-22,sell
58756,-1,0.24000000000000005,-22,-21,buy
58755,1,0.3000000000000001,-23,-22,sell
58756,1,0.24000000000000005,-22,-21,sell
58757,-1,0.18,-21,-20,buy
58756,1,0.25000000000000006,-22,-21,sell
58757,2,0.18,-21,-20,sell
58758,2,0.15999999999999998,-19,-18,sell
58760,-1,0.12999999999999995,-17,-15,buy
58759,-1,0.19,-18,-16,buy
58758,1,0.23000000000000004,-19,-17,sell
58759,2,0.13999999999999996,-18,-16,sell
58760,-3,0.11999999999999995,-16,-14,buy
58759,-1,0.21000000000000002,-19,-17,buy
58758,1,0.23000000000000004,-20,-18,sell
58759,-1,0.13999999999999996,-19,-17,buy
58758,2,0.23000000000000004,-20,-18,sell
58760,-1,0.12999999999999995,-18,-15,buy
58759,-1,0.19,-19,-16,buy
58758,-1,0.23000000000000004,-20,-17,buy
58757,1,0.25000000000000006,-21,-18,sell
58758,1,0.18,-20,-17,sell
58759,-1,0.13999999999999996,-19,-16,buy
58758,1,0.23000000000000004,-20,-17,sell
58759,1,0.13999999999999996,-19,-16,sell
58760,1,0.12999999999999995,-18,-15,sell
58761,-1,0.07999999999999997,-17,-14,buy
58760,-1,0.13999999999999996,-18,-15,buy
58759,-2,0.19,-19,-16,buy
58758,-1,0.24000000000000005,-21,-18,buy
58757,-2,0.25000000000000006,-22,-19,buy
58755,2,0.3100000000000001,-24,-22,sell
58756,-1,0.23000000000000004,-22,-20,buy
58755,-1,0.3000000000000001,-23,-21,buy
58754,-1,0.3200000000000001,-24,-22,buy
58753,1,0.35000000000000014,-25,-23,sell
58754,1,0.2900000000000001,-24,-22,sell
58755,-1,0.24000000000000005,-23,-21,buy
58754,1,0.3000000000000001,-24,-22,sell
58755,-1,0.24000000000000005,-23,-21,buy
58754,-1,0.3000000000000001,-24,-22,buy
58753,2,0.35000000000000014,-25,-23,sell
58754,-1,0.2800000000000001,-23,-21,buy
58753,-2,0.35000000000000014,-24,-22,buy
58751,-1,0.4000000000000002,-26,-25,buy
58750,2,0.4300000000000002,-27,-26,sell
58751,2,0.3300000000000001,-25,-24,sell
58753,2,0.2900000000000001,-23,-21,sell
58755,-1,0.24000000000000005,-21,-18,buy
58754,1,0.3000000000000001,-22,-19,sell
58755,1,0.24000000000000005,-21,-18,sell
58756,2,0.22000000000000003,-20,-17,sell
58758,2,0.16999999999999998,-18,-14,sell
58760,-2,0.12999999999999995,-16,-11,buy
58759,-1,0.2,-18,-13,buy
58758,-1,0.23000000000000004,-19,-14,buy
58757,-1,0.25000000000000006,-20,-15,buy
58756,-1,0.3000000000000001,-21,-16,buy
58755,-2,0.3100000000000001,-22,-17,buy
58754,-1,0.3300000000000001,-24,-19,buy
58753,1,0.35000000000000014,-25,-20,sell
58754,1,0.2900000000000001,-24,-19,sell
58755,-1,0.24000000000000005,-23,-18,buy
58754,-1,0.3000000000000001,-24,-19,buy
58753,1,0.35000000000000014,-25,-20,sell
58754,-1,0.2900000000000001,-24,-19,buy
58753,-1,0.35000000000000014,-25,-20,buy
58752,-1,0.3900000000000002,-26,-21,buy
58751,2,0.4000000000000002,-27,-22,sell
58752,1,0.3300000000000001,-25,-20,sell
58753,-1,0.3000000000000001,-24,-19,buy
58752,-1,0.3900000000000002,-25,-20,buy
58751,3,0.4000000000000002,-26,-21,sell
58752,-1,0.3200000000000001,-23,-18,buy
58751,2,0.4000000000000002,-24,-19,sell
58752,1,0.3300000000000001,-22,-17,sell
58753,2,0.3000000000000001,-21,-16,sell
58754,-1,0.2800000000000001,-19,-14,buy
58753,2,0.35000000000000014,-20,-15,sell
58754,-1,0.2800000000000001,-18,-13,buy
58753,-2,0.35000000000000014,-19,-14,buy
58751,2,0.4000000000000002,-21,-17,sell
58752,-1,0.3300000000000001,-19,-15,buy
58751,1,0.4000000000000002,-20,-16,sell
58752,1,0.34000000000000014,-19,-15,sell
58753,1,0.3000000000000001,-18,-14,sell
58754,-1,0.2900000000000001,-17,-13,buy
58753,1,0.35000000000000014,-18,-14,sell
58754,1,0.2900000000000001,-17,-13,sell
58755,1,0.24000000000000005,-16,-12,sell
58756,-2,0.22000000000000003,-15,-11,buy
58754,-1,0.3100000000000001,-17,-14,buy
58753,-1,0.35000000000000014,-18,-15,buy
58752,1,0.3900000000000002,-19,-16,sell
58753,1,0.3000000000000001,-18,-15,sell
58754,-1,0.2900000000000001,-17,-14,buy
58753,1,0.35000000000000014,-18,-15,sell
58754,1,0.2900000000000001,-17,-14,sell
58755,-1,0.24000000000000005,-16,-13,buy
58754,-2,0.3000000000000001,-17,-14,buy
58753,-2,0.36000000000000015,-19,-16,buy
58751,-1,0.4000000000000002,-21,-19,buy
58750,-1,0.4300000000000002,-22,-20,buy
58747,1,0.46000000000000024,-23,-23,sell
58748,1,0.3900000000000002,-22,-22,sell
58749,2,0.38000000000000017,-21,-21,sell
58750,1,0.3300000000000001,-19,-19,sell
58751,1,0.3100000000000001,-18,-18,sell
58752,1,0.3000000000000001,-17,-17,sell
58753,1,0.2900000000000001,-16,-16,sell
58754,2,0.25000000000000006,-15,-15,sell
58755,-1,0.23000000000000004,-13,-13,buy
58754,-2,0.3000000000000001,-14,-14,buy
58753,2,0.36000000000000015,-16,-16,sell
58754,1,0.2800000000000001,-14,-14,sell
58755,-1,0.24000000000000005,-13,-13,buy
58754,1,0.3000000000000001,-14,-14,sell
58755,-1,0.24000000000000005,-13,-13,buy
58754,1,0.3000000000000001,-14,-14,sell
58755,2,0.24000000000000005,-13,-13,sell
58756,1,0.21000000000000002,-11,-11,sell
58757,-1,0.18,-10,-10,buy
58756,1,0.25000000000000006,-11,-11,sell
58757,1,0.18,-10,-10,sell
58758,1,0.16999999999999998,-9,-9,sell
58759,-1,0.13999999999999996,-8,-8,buy
58758,2,0.23000000000000004,-9,-9,sell
58760,1,0.12999999999999995,-7,-6,sell
58761,1,0.07999999999999997,-6,-5,sell
58762,-1,0.06999999999999998,-5,-4,buy
58761,-1,0.13999999999999996,-6,-5,buy
58760,-1,0.19,-7,-6,buy
58759,1,0.23000000000000004,-8,-7,sell
58760,1,0.13999999999999996,-7,-6,sell
58761,-1,0.12999999999999995,-6,-5,buy
58760,1,0.19,-7,-6,sell
58761,-3,0.12999999999999995,-6,-5,buy
58760,-2,0.21000000000000002,-9,-8,buy
58759,-2,0.24000000000000005,-11,-10,buy
58757,1,0.26000000000000006,-13,-13,sell
58758,-1,0.18,-12,-12,buy
58757,2,0.25000000000000006,-13,-13,sell
58758,-2,0.16999999999999998,-11,-11,buy
58757,-1,0.26000000000000006,-13,-13,buy
58756,-1,0.3000000000000001,-14,-14,buy
58755,-1,0.3100000000000001,-15,-15,buy
58754,-1,0.3200000000000001,-16,-16,buy
58753,1,0.35000000000000014,-17,-17,sell
58754,-1,0.2900000000000001,-16,-16,buy
58753,-1,0.35000000000000014,-17,-17,buy
58752,-1,0.3900000000000002,-18,-18,buy
58751,-1,0.4000000000000002,-19,-19,buy
58750,1,0.4300000000000002,-20,-20,sell
58751,1,0.34000000000000014,-19,-19,sell
58752,-1,0.3000000000000001,-18,-18,buy
58751,-1,0.3900000000000002,-19,-19,buy
58750,1,0.4000000000000002,-20,-20,sell
58751,1,0.34000000000000014,-19,-19,sell
58752,1,0.3000000000000001,-18,-18,sell
58753,-1,0.2900000000000001,-17,-17,buy
58752,-1,0.35000000000000014,-18,-18,buy
58751,-1,0.3900000000000002,-19,-19,buy
58750,2,0.4000000000000002,-20,-20,sell
58751,-1,0.3300000000000001,-18,-18,buy
58750,1,0.4000000000000002,-19,-19,sell
58751,-2,0.34000000000000014,-18,-18,buy
58750,2,0.4100000000000002,-20,-20,sell
58751,2,0.3300000000000001,-18,-18,sell
58753,-1,0.2900000000000001,-16,-15,buy
58752,1,0.35000000000000014,-17,-16,sell
58753,-1,0.2900000000000001,-16,-15,buy
58752,-1,0.35000000000000014,-17,-16,buy
58751,2,0.3900000000000002,-18,-17,sell
58753,-1,0.2900000000000001,-16,-14,buy
58752,-3,0.35000000000000014,-17,-15,buy
