# #stocks, #noise, #price, #walk, #kn, #action
58818,-1,-0.19000000000000006,77,103,buy
58817,-1,-0.12000000000000001,76,102,buy
58816,-3,-0.09000000000000002,75,101,buy
58815,3,-0.05000000000000003,72,98,sell
58816,3,-0.15000000000000002,75,101,sell
58818,-1,-0.19000000000000006,78,104,buy
58817,1,-0.12000000000000001,77,103,sell
58818,-1,-0.19000000000000006,78,104,buy
58817,3,-0.12000000000000001,77,103,sell
58818,-3,-0.21000000000000008,80,106,buy
58817,1,-0.10000000000000002,77,103,sell
58818,-1,-0.19000000000000006,78,104,buy
58817,3,-0.12000000000000001,77,103,sell
58818,-1,-0.21000000000000008,80,106,buy
58817,-1,-0.12000000000000001,79,105,buy
58816,3,-0.09000000000000002,78,104,sell
58818,-1,-0.19000000000000006,81,107,buy
58817,-1,-0.12000000000000001,80,106,buy
58816,1,-0.09000000000000002,79,105,sell
58817,1,-0.18000000000000005,80,106,sell
58818,1,-0.19000000000000006,81,107,sell
58819,4,-0.2400000000000001,82,108,sell
58822,4,-0.27000000000000013,86,113,sell
58823,3,-0.3200000000000002,90,117,sell
58826,-3,-0.3400000000000002,93,122,buy
58825,1,-0.2600000000000001,90,119,sell
58826,1,-0.3400000000000002,91,120,sell
58827,-2,-0.3800000000000002,92,121,buy
58826,2,-0.27000000000000013,90,119,sell
58827,3,-0.3500000000000002,92,121,sell
58833,1,-0.41000000000000025,95,129,sell
58837,1,-0.42000000000000026,96,133,sell
58838,1,-0.4400000000000003,97,134,sell
58840,2,-0.4500000000000003,98,136,sell
58841,2,-0.4700000000000003,100,138,sell
58843,-1,-0.4800000000000003,102,140,buy
58842,2,-0.39000000000000024,101,139,sell
58843,-2,-0.4600000000000003,103,141,buy
58842,-3,-0.3800000000000002,101,139,buy
58840,-1,-0.3200000000000002,98,136,buy
58839,4,-0.28000000000000014,97,135,sell
58840,3,-0.3700000000000002,101,139,sell
58842,1,-0.41000000000000025,104,142,sell
58843,-2,-0.4500000000000003,105,143,buy
58842,-2,-0.3800000000000002,103,141,buy
58840,-3,-0.3200000000000002,101,138,buy
58837,3,-0.2600000000000001,98,133,sell
58838,-2,-0.3600000000000002,101,136,buy
58837,-1,-0.27000000000000013,99,134,buy
58836,-3,-0.2400000000000001,98,133,buy
58835,-2,-0.21000000000000008,95,130,buy
58833,-2,-0.17000000000000004,93,127,buy
58831,4,-0.11000000000000001,91,124,sell
58832,-1,-0.22000000000000008,95,128,buy
58831,-1,-0.12000000000000001,94,127,buy
