-0.013000000000000456,1231.0
-0.014000000000000457,1231.0
-0.015000000000000457,1231.0
-0.01600000000000046,1232.0
-0.01700000000000046,1234.0
-0.01800000000000046,1235.0
-0.01900000000000046,1237.0
-0.020000000000000462,1239.0
-0.021000000000000463,1241.0
-0.022000000000000464,1242.0
-0.023000000000000465,1244.0
-0.024000000000000465,1247.0
-0.025000000000000466,1250.0
-0.026000000000000467,1249.0
-0.027000000000000468,1255.0
-0.02800000000000047,1262.0
-0.02900000000000047,1262.0
-0.03000000000000047,1267.0
-0.03100000000000047,1267.0
-0.03200000000000047,1269.0
-0.03300000000000047,1274.0
-0.034000000000000474,1273.0
-0.035000000000000475,1277.0
-0.036000000000000476,1282.0
-0.03700000000000048,1284.0
-0.03800000000000048,1289.0
-0.03900000000000048,1299.0
